institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
Weizmann Institut,03.08.2020,הפרד ונשום,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10928-fe,cooperative,yes,no,inter-university,neuroscience;memory research;innovative methods,The article highlights a unique partnership between Weizmann Institute and Tel Aviv University in developing a method for studying memory consolidation.,579
Weizmann Institut,30.07.2020,הריון בסיכון,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10920-fe,mixed,yes,yes,inter-university,neuroscience;immunology;pregnancy;neurological_development,The article discusses both the collaborative research effort and competitive scientific findings.,433
Weizmann Institut,28.07.2020,יצוא במסלול האיטי,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10914-fe,mixed,yes,yes,inter-university,research;genetics;viral infections,The article highlights new collaborative research revealing two RNA export pathways while also discussing competition in viral manipulation.,705
Weizmann Institut,23.07.2020,הסייענים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10929-fe,cooperative,yes,no,inter-university;international,research;breast cancer;fibroblasts;innovation,The article highlights collaboration between multiple research institutions in studying fibroblasts in cancer.,665
Weizmann Institut,20.07.2020,"מדעני מכון ויצמן למדע יצרו תאים מלאכותיים, על-גבי שבב, והצליחו להרכיב בהם חלקים סינתטיים של נגיף",https://heb.wis-wander.weizmann.ac.il/chemistry/n-10878,mixed,yes,yes,inter-university;international,virus research;genetic engineering;nanotechnology;drug development;collaborations,The article mentions both competitive innovation and international collaborations.,377
Weizmann Institut,16.07.2020,גישה חדשה לרפואת סרטן מותאמת-אישית:  ציתות למסרים הפנימיים בתוך תאי הגידול,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10867,cooperative,yes,no,inter-university;international,cancer research;drug development;biotechnology,The article emphasizes collaboration between multiple academic and research institutions.,692
Weizmann Institut,15.07.2020,נתפס על חם,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10869,cooperative,yes,no,international,genetics;biochemistry;extreme_conditions,The article highlights international collaboration between Weizmann Institute researchers and scientists from the USA.,763
Weizmann Institut,09.07.2020,האבולוציה שבתוך האבולוציה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10862,mixed,yes,no,inter-university,research;biology;innovation;collaboration;mathematics;genetics;microbiome,The article highlights a collaboration between institutions and discusses innovative research without focusing on competition.,678
Weizmann Institut,07.07.2020,לב של דג,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10775,neutral,yes,no,international,cardiology;research;innovation,No signs of competition were found,657
Weizmann Institut,04.07.2020,מדע על הקו,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10854,mixed,yes,no,industry,research;Wikipedia;knowledge,The article discusses collaboration between researchers and Wikipedia but does not emphasize competition.,712
Weizmann Institut,30.06.2020,הפטרייה הנעלמה,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-10847,cooperative,yes,no,inter-university,plant sciences;ecology;carbon cycle,The article primarily focuses on interspecies collaboration among trees facilitated by fungi networks,637
Weizmann Institut,28.06.2020,ההיסטוריה המגנטית של כדור-הארץ כתובה בקרח,https://heb.wis-wander.weizmann.ac.il/space-physics/n-10843,cooperative,yes,no,none,earth_science;glaciology;magnetism;research;innovation,The article discusses a collaborative research effort exploring Earth's magnetic history through ice samples.,636
Weizmann Institut,25.06.2020,בפרדס ליד המאיץ,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-10749,mixed,yes,yes,international,academic journey;environmental impact;cross-cultural experience,The article highlights both collaboration between Palestinian and Israeli institutions and the individual achievements in research publications.,748
Weizmann Institut,24.06.2020,מקלחת קרה,https://heb.wis-wander.weizmann.ac.il/chemistry/n-10839,cooperative,yes,no,international,research;innovation;biomolecules;NMR,The article highlights collaboration with scientists from Frankfurt to enhance NMR techniques.,602
Weizmann Institut,22.06.2020,התגלתה אבן הבניין של החלבונים הראשונים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10827,mixed,yes,no,inter-university,research;protein synthesis;RNA;history of life;experiment,The article highlights cooperation between Weizmann Institute and Hebrew University without competitive elements.,623
Weizmann Institut,18.06.2020,"מדעני הניסוי ""קסנון 1 טון"" זיהו כמות גדולה מהצפוי של אירועים אשר עשויים להעיד על קיום פיסיקה חדשה",https://heb.wis-wander.weizmann.ac.il/space-physics/n-10822,mixed,yes,yes,international,Astrophysics;Dark Matter;Physics Research,The article discusses both a collaborative international research effort and the unique capabilities of the detector.,392
Weizmann Institut,16.06.2020,משחקי גיבוש,https://heb.wis-wander.weizmann.ac.il/chemistry/n-10751,neutral,no,no,none,crystallography;research methods;material science,No signs of competition or collaboration were found.,699
Weizmann Institut,15.06.2020,"מדעני מכון ויצמן למדע הראו כי ""הורמון האהבה"" עלול לגרום גם חרדה ותוקפנות",https://heb.wis-wander.weizmann.ac.il/life-sciences/n-10802,cooperative,yes,no,international,neuroscience;hormones;behavioral_studies,The article highlights collaboration with international institutions for scientific research.,763
