institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
TLV,21.11.20,פרופ' שגב ברק מונה לראש בית הספר למדעי הפסיכולוגיה,https://www.tau.ac.il/news/segev-barak-21,competitive,no,yes,none,appointments;academic_leadership;rankings;research,The article emphasizes the university's impressive ranking and leadership in psychology.,178
TLV,21.11.20,פרופ' שי צוקר מונה לראש בית הספר לסביבה ומדעי כדור הארץ,https://www.tau.ac.il/news/shai-tzuker-21,neutral,no,no,none,faculty;appointment,No signs of competition or collaboration were found.,202
TLV,21.11.20,"ד""ר דרור הררי מונה לראש החוג לאמנות התיאטרון בפקולטה לאמנויות ע""ש",https://www.tau.ac.il/news/dror-harari-21,cooperative,yes,no,international,leadership;theater;education;innovation,The article highlights the collaborative international research group initiated by Dr. Harari.,227
TLV,21.11.20,"ד""ר אורי בנימין רום מונה לראש ביה""ס למוזיקה ע""ש בוכמן-מהטה",https://www.tau.ac.il/news/benjamin-rom-21,neutral,no,no,none,appointments;music;university,No signs of competition or collaboration were found.,258
TLV,18.11.20,מדד התקווה הבינלאומי 2022-2021,https://www.tau.ac.il/news/2022-hope-barometer,cooperative,Yes,No,International,survey;mental health;public engagement,The article discusses an international survey,143
TLV,17.11.20,פרופ' אמריטוס משה ישראלאשוילי – חתן פרס STAR על מפעל חיים,https://www.tau.ac.il/news/israelashvili-star-prize,competitive,no,yes,none,awards;research;education,The article emphasizes the award received for outstanding research contributions.,253
TLV,17.11.20,"ד""ר ויויאן סלון – כלת פרס רוזלינד פרנקלין לחוקרות צעירות",https://www.tau.ac.il/news/viviane-slon-rosalind-franklin,competitive,no,yes,none,awards;innovation;genetics;research recognition,The article emphasizes the prestigious award received by the researcher,297
TLV,17.11.20,"פרופ' פיטר במברגר נבחר לסגן יו""ר האקדמיה הבינלאומית לניהול",https://www.tau.ac.il/news/peter-bamberger-2021,competitive,no,yes,none,management;international recognition;leadership,The article highlights Prof. Bamberger's prestigious appointment and recognition in his field.,129
TLV,17.11.20,פרופ' אילנה גוזס זכתה בפרס האקדמיה האמריקאית לרפואה על מחקרה בתחום חקר,https://www.tau.ac.il/news/ilana-gozes-catalyst-award,mixed,yes,yes,international,neuroscience;awards;research collaboration,The article mentions both an international competition award and international research collaboration.,176
TLV,17.11.20,לא מסתפקים באבק כוכבים,https://www.tau.ac.il/news/wrap-magazine-2021,mixed,yes,yes,international,film;ranking;international collaboration,The article mentions both prestigious ranking and international collaborations,590
TLV,16.11.20,הושקה הקתדרה האקדמית הראשונה בישראל לפסיכיאטריה של הילד,https://www.tau.ac.il/news/psychiatric-chair,cooperative,yes,no,inter-university,child psychiatry;mental health;COVID-19 response,The article highlights collaboration with Yale University and focuses on research and education in child psychiatry.,171
TLV,16.11.20,"הספר ""לי נקם ושילם"" מאת פרופ' דינה פורת תורגם לגרמנית",https://www.tau.ac.il/news/dina-porat-book-german,competitive,no,yes,none,publishing;awards;Holocaust,The article highlights the book's prestigious award and its significant publication in Germany.,120
TLV,16.11.20,מפגש היכרות עם סגל בכיר חדש,https://www.tau.ac.il/news/new-faculty-gathering22,neutral,no,no,none,faculty;introduction,No signs of competition or collaboration were found.,130
TLV,16.11.20,פרופ' נטע זיו מונתה לחברה בוועדת סל התרופות הממשלתי לשנת 2022,https://www.tau.ac.il/news/neta-ziv-medications,neutral,no,no,none,governance;healthcare,No signs of competition or collaboration were found.,167
TLV,16.11.20,אין להם גבולות,https://www.tau.ac.il/news/tau-africa-2021,cooperative,yes,no,international,water management;education;community engagement,The article emphasizes collaboration between students,610
TLV,10.11.20,"""סייבר מאניה"" - כיצד הפכה ישראל למעצמת סייבר?",https://www.tau.ac.il/news/cyber-mania,competitive,no,yes,none,cybersecurity;innovation;global influence,The article emphasizes Israel's leading position in the cyber field,658
TLV,04.11.20,אוניברסיטת תל אביב יוזמת מודל להפחתת טביעת הרגל הפחמנית בקמפוס,https://www.tau.ac.il/news/green-strategy-tau,cooperative,yes,no,none,sustainability;carbon footprint;climate action,The article highlights collaborative efforts within the university towards a shared goal of carbon neutrality.,413
TLV,02.11.20,לבקר שוב בגן החיות של תל אביב,https://www.tau.ac.il/news/tazoo-aplication,mixed,yes,yes,industry;local government;technology;nostalgia,The article mentions both the collaborative effort with the Tel Aviv municipality and the innovative nature of the digital media project.,ERR,627
TLV,31.10.20,"394 חוקרים וחוקרות של אוניברסיטת תל אביב בין 100,000 המובילים בעולם לפי דירוג",https://www.tau.ac.il/news/elsevier-rank-2021,competitive,no,yes,none,rankings;academic achievements,The article emphasizes the university's top ranking and the exceptional achievements of its researchers.,191
TLV,31.10.20,אוניברסיטת תל אביב דורגה במקום החמישי בדירוג היזמות העולמי ה-Startup Genome,https://www.tau.ac.il/news/startup-genome-rate-2021,competitive,no,yes,none,entrepreneurship;ranking;innovation,The article emphasizes high global ranking and unique achievements of Tel Aviv University in entrepreneurship.,253
TLV,27.10.20,חילופי סטודנטים אביב 2022 - הגישו מועמדות לחוויה משנת חיים,https://www.tau.ac.il/news/student-exchange-2022,cooperative,yes,no,international,student_exchange;international_opportunities;global_community,The article highlights international student exchange programs and cooperation with universities abroad.,293
TLV,18.10.20,"""במלחמות יש מנצחים ומפסידים. בשלום הכול מנצחים""",https://www.tau.ac.il/news/rabin-2021,neutral,no,no,none,memorial;society;leadership,The article focuses on commemorating Yitzhak Rabin without highlighting competition or collaboration.,750
TLV,18.10.20,אוניברסיטת תל אביב הכריזה על הזוכים בתארי דוקטור כבוד לשנת 2021,https://www.tau.ac.il/news/honor-2021,cooperative,yes,no,none,awards;culture;community engagement;education,The article highlights collaboration and social cohesion through the recognition of contributors to Israeli society.,468
TLV,18.10.20,"פרס רמניסיאנו לשנת 2021 הוענק לד""ר ארנה ברי",https://www.tau.ac.il/news/ramansiano-prize-2021,competitive,no,yes,none,awards;innovation;entrepreneurship,The article emphasizes the award given to Dr. Orna Berry highlighting her achievements and innovation.,672
TLV,14.10.20,אוניברסיטת תל אביב תעניק את פרס מינץ לאתגרים גלובליים לראש ה-CDC האפריקאי,https://www.tau.ac.il/news/mints-prize-2021,competitive,no,yes,none,global challenges;public health;awards,The article emphasizes a prestigious award highlighting notable leadership and achievements.,451
TLV,14.10.20,זוכי פרס קדר למצוינות מחקרית 2021,https://www.tau.ac.il/news/kadar-award-2021,competitive,no,yes,none,awards;academic excellence;research,The article emphasizes the awarding of a prestigious prize highlighting research excellence and achievements.,313
TLV,13.10.20,תערוכת הבוגרים/ות הראשונה של המסלול למדיה דיגיטלית,https://www.tau.ac.il/news/digital-media-2021,competitive,no,yes,none,film;digital media;education,The article emphasizes the uniqueness and pioneering nature of the digital media program in storytelling compared to other programs in the country.,666
TLV,12.10.20,מפגש חבר הנאמנים של אוניברסיטת תל אביב לשנת 2021 יתחיל השבוע,https://www.tau.ac.il/news/board-of-governors-2021,mixed,yes,yes,inter-university,events;innovation;awards;leadership;environment,The article includes collaborative elements,454
TLV,12.10.20,לראשונה בישראל: המרכז למעבדות חדשנות,https://www.tau.ac.il/news/labs-2021,mixed,yes,yes,industry;inter-university;international,innovation;collaboration;industry,The article highlights both partnerships with industry and the innovative nature of the new center.,638
TLV,11.10.20,ממשפטים וחינוך לתחום הסיעוד,https://www.tau.ac.il/news/nursing-2021,cooperative,yes,no,industry;inter-university,healthcare;education;COVID-19,The article highlights collaboration with leading hospitals and the collective effort of nursing graduates in strengthening healthcare.,302
TLV,06.10.20,לאור ההצלחה: יוכפל מספר הסטודנטים שישתלבו בתוכנית להתנסות מעשית,https://www.tau.ac.il/news/internship-2021,cooperative,yes,no,industry,internship;career development;academia-industry relations,The article highlights collaboration with major organizations and the university's effort to enhance student-industry connections.,406
TLV,03.10.20,איפה מסתתר המטמון? משחק נושא פרסים עומד להתחיל בקמפוס,https://www.tau.ac.il/news/tau-gold-2021,competitive,no,yes,none,social engagement;student life;events,The article emphasizes competition through a game that rewards the first to find a hidden prize.,92
TLV,"מחקר

05","אצות שגדלות בסמיכות לשפכי הנחלים יכולות לשמש כ""מתקן טיהור טבעי""",https://www.tau.ac.il/research/seaweed-farms-in-rivers,cooperative,yes,no,institutional,environment;research;agriculture,The article highlights collaboration between two universities for environmental research.,19
TLV,02.09.20,הכי טובה מכל התערוכות האוניברסיטאיות,https://www.tau.ac.il/news/art-gallery-umac-prize,mixed,yes,yes,inter-university;international,art;innovation;awards,The article highlights both the award recognition and collaborative efforts in the exhibition.,451
TLV,"מחקר

01",המנבאות השקטות,https://www.tau.ac.il/research/silent-mutation,neutral,no,no,none,cancer research;genetics,The article simply reports a research finding without indicating collaboration or competition.,13
TLV,17.08.20,סטודנטים מתל אביב ומווינה במשפט מבוים היסטורי,https://www.tau.ac.il/news/law-vienna-2021,cooperative,yes,no,inter-university,law;international relations;Jewish culture,The article emphasizes a unique collaboration between two universities for a joint course.,387
TLV,"מגזין

1",כאן גרים בכיף?,https://www.tau.ac.il/article/old-age-and-pets-rights,cooperative,yes,no,inter-university;industry;international,animal rights;elderly care;policy change,The article highlights collaboration between the law clinic,970
TLV,15.08.20,להעשיר את המדעים ברוח,https://www.tau.ac.il/news/eng-humanities,cooperative,yes,no,inter-university,education;humanities;engineering;multidisciplinary,The article highlights collaboration between various faculties to enrich students' education and foster interdisciplinary skills.,495
TLV,15.08.20,ארכיון אוניברסיטת תל אביב חוגג 50 שנות פעילות,https://www.tau.ac.il/news/archive-50-anniversary,neutral,no,no,none,history;university operations;digitalization,No signs of competition or collaboration were found.,461
TLV,12.08.20,הגביע הוא שלנו (שוב),https://www.tau.ac.il/news/basketball-winners-2021,competitive,no,yes,none,sports;achievements;university staff,The article emphasizes the team's victory and championship title for two consecutive years.,163
TLV,"מגזין

1",המיזם שמחזיר את הפלסטיק למצבו הטבעי,https://www.tau.ac.il/article/plastic-back-start-up,mixed,yes,yes,industry;sustainability;innovation;entrepreneurship,The article discusses both an innovative startup effort and a competition aspect, highlighting collaboration with companies and the competitive achievement of the startup in an EU competition.,787
TLV,11.08.20,ללמד את התלמידות והתלמידים ללמוד בעצמם,https://www.tau.ac.il/news/self-study-skills,cooperative,yes,no,industry;education;technology,The article highlights a collaborative project aimed at aiding teachers and students with learning skills.,ERR,180
TLV,04.08.20,טקס המלגות הראשון על שם ברונו לנדסברג,https://www.tau.ac.il/news/bruno-landsberg,cooperative,yes,no,none,scholarships;history;modern challenges,The article highlights a joint scholarship ceremony involving multiple parties from the university.,191
TLV,03.08.20,"מפגש של חוקרי אוניברסיטת תל אביב עם מובילים טכנולוגיים בחברת ""אלביט""",https://www.tau.ac.il/news/elbit-22-7-21,cooperative,yes,no,industry,technology transfer;academic-industry collaboration;innovation,The article emphasizes the partnership and collaboration efforts between the university and a leading industry company.,322
TLV,03.08.20,פרופ' יצחק בן ישראל זכה בפרס ה-IEEE SMC למנהיגות טכנולוגית יוצאת דופן,https://www.tau.ac.il/news/ieee-ben-israel-2021,competitive,no,yes,none,cybersecurity;technological_leadership;recognition,The article emphasizes the award and recognition for exceptional leadership in cybersecurity.,215
TLV,02.08.20,פרופ' תמר הרציג זכתה בפרס ברונו היוקרתי לשנת 2021,https://www.tau.ac.il/news/tamat-herzig-bruno-2021,competitive,no,yes,none,awards;excellence;history,The article emphasizes the prestigious Bruno Award won by a Tel Aviv University researcher,203
TLV,02.08.20,הישג בינלאומי: עיטור כבוד לפרופ' רענן ריין מטעם ממשלת איטליה,https://www.tau.ac.il/news/raanan-rein-italy-2021,cooperative,yes,no,international;inter-university,awards;academic relations;international collaboration,The article emphasizes international and inter-university cooperation initiatives.,225
TLV,01.08.20,"פרס קריל להצטיינות במחקר מדעי יוענק לד""ר לירון ברק מבית הספר לפיזיקה",https://www.tau.ac.il/news/liron-barak-krill-prize-2021,competitive,no,yes,none,awards;research excellence;particle physics;machine learning,The article emphasizes the award for research excellence highlighting individual achievement.,202
TLV,29.07.20,"הסרט ""צילום משפחתי"" התקבל לתחרות הסרטים הקצרים של פסטיבל ירושלים",https://www.tau.ac.il/news/family-picture-movie,competitive,no,yes,none,film;festival;student achievement;documentary,The article highlights the acceptance of a student's film into a prestigious festival,148
TLV,27.07.20,ציון דרך באקדמיה הישראלית: תואר שני במנהל עסקים יילמד כולו באופן מקוון,https://www.tau.ac.il/news/mba-online,competitive,no,yes,none,online education;internationalization;innovation,The article emphasizes the innovative and competitive nature of the new online MBA program and its global impact.,562
TLV,26.07.20,התערוכה שתגרום לנו להזיע,https://www.tau.ac.il/news/global-warning-exhibition,cooperative,yes,no,international,climate change;environmental awareness;exhibition,The article highlights cooperation among global natural history museums to raise awareness on climate issues.,675
TLV,"מחקר

19",החומר החדשני שמגיב בכל פעם בצורה שונה לאותן הפעולות בדיוק,https://www.tau.ac.il/research/icelike-metamaterial,competitive,no,yes,none,innovation;materials science;research,The article emphasizes the development of an innovative material.,17
TLV,15.07.20,אל תתווכחו איתם,https://www.tau.ac.il/news/debate-win-2021,competitive,no,yes,none,debate;world championship;achievement;international competition,The article highlights the exceptional achievement of winning a prestigious international competition.,485
TLV,13.07.20,"פרס איינהורן בתחום חקר הלשון והספרות הרפואית העברית לד""ר לימור שרייבמן-שריר",https://www.tau.ac.il/news/limor-sharir-2021,competitive,no,yes,none,awards;medical humanities;innovation,The article emphasizes the prestigious award granted for groundbreaking research.,448
TLV,13.07.20,אוניברסיטת תל אביב היא המובילה בישראל בלמידה דיגיטלית,https://www.tau.ac.il/news/digital-learning-2021,competitive,no,yes,none,higher education;rankings;digital learning,The article emphasizes the university's top ranking in a global digital learning evaluation.,180
TLV,11.07.20,שבוע הסייבר 2021 יוצא לדרך,https://www.tau.ac.il/news/cyber-week-2021,mixed,yes,yes,international,cybersecurity;conferences;international cooperation;covid-19,The article highlights both international cooperation for knowledge sharing and Israel's prominent position in cybersecurity.,500
TLV,"מגזין

0",ניפגש בנפתלי,https://www.tau.ac.il/article/new-energy-naftali,cooperative,yes,no,inter-university;international,sustainability;research;education;innovation,The article highlights a collaborative effort to create a sustainable,862
TLV,04.07.20,גאווה לאומית: דן להב מאוניברסיטת תל אביב מונה לתפקיד המנהל המקצועי של אליפות,https://www.tau.ac.il/news/debate-dan,competitive,no,yes,none,debate;sports;achievements;representation;higher education,The article emphasizes Dan Lahav's appointment as the first Israeli in a prestigious managerial role due to his numerous achievements in debate.,282
TLV,"מחקר

30","זרם חשמלי ""בריא"" בתוך גוף האדם",https://www.tau.ac.il/research/collagen-mimicking,competitive,no,yes,none,energy;innovation;green technology,The article highlights an innovative achievement in green energy.,14
TLV,29.06.20,הפליגה כל הדרך אל הפרס,https://www.tau.ac.il/news/sail-il-winner-2021,competitive,no,yes,none,engineering;innovation;awards,The article emphasizes winning international competition and receiving prizes.,396
TLV,"מגזין

2",התחזית על פי הפקולטה להנדסה: עתיד ירוק ובטוח יותר,https://www.tau.ac.il/article/engineering-projects-2021,mixed,yes,yes,inter-university,innovation;environmental_awareness;engineering;disaster_response;renewable_energy,The article highlights both collaboration within engineering projects and unique innovative solutions.,1085
TLV,"מגזין

2","כשהחל""ת יוצאת לחופשה",https://www.tau.ac.il/article/halat-june-21,neutral,no,no,none,social policy;labor market;gender inequality,No signs of competition or collaboration were found.,556
TLV,"מחקר

28",יש לך דקה?,https://www.tau.ac.il/research/2-atoms-system,competitive,no,yes,none,innovation;technology;research,The article highlights the unique innovation of creating an ultra-thin memory system.,13
TLV,27.06.20,הוכרזו הזוכות והזוכים בפסטיבל הבינלאומי לסרטי סטודנטיות וסטודנטים תל אביב,https://www.tau.ac.il/news/film-festival-winners-2021,competitive,no,yes,none,film;awards;students,The article highlights multiple awards and achievements by students at the festival.,69
TLV,16.06.20,פרופ' נירה ליברמן נבחרה כחברת האקדמיה הלאומית למדעים,https://www.tau.ac.il/news/nira-liberman-2021,competitive,no,yes,none,psychology;awards;recognition,The article emphasizes prestigious awards and recognition given to Professor Liberman.,197
TLV,16.06.20,פרופ' מרגלית פינקלברג נבחרה לסגנית הנשיא של האקדמיה הלאומית למדעים,https://www.tau.ac.il/news/margalit-finkelberg,competitive,no,yes,none,academia;awards;appointments;humanities,No signs of competition or collaboration were found.,236
TLV,16.06.20,"""הביקור"", סרטה של מיה קפלן מאוניברסיטת תל אביב, התקבל לפסטיבל קאן",https://www.tau.ac.il/news/night-visit-cannes,competitive,no,yes,none,film;awards;education;students;international,The article emphasizes the unique achievement of the film being accepted to the prestigious Cannes Film Festival competition.,280
TLV,15.06.20,מושג ירוק: הכשרה לעיתונאים בנושא משבר האקלים,https://www.tau.ac.il/news/climat-journalism,cooperative,yes,no,inter-university;industry;international,environment;climate change,The article highlights a unique collaboration between journalists and the university for training on climate crisis.,285
TLV,15.06.20,בואו לפסטיבל,https://www.tau.ac.il/news/film-festival-2021,mixed,yes,yes,inter-university,film;festival;collaboration;innovation,The article highlights both competitive and cooperative elements with grant awards and joint projects.,216
TLV,13.06.20,נסיעה מהסרטים,https://www.tau.ac.il/news/film-bus-2021,cooperative,yes,no,inter-university;international,film;community engagement;education,The article emphasizes collaboration among students and institutions for a community-focused film project.,313
TLV,13.06.20,הכדור בידיים של האקדמיה,https://www.tau.ac.il/news/climate-change-center-2021,cooperative,yes,no,inter-university;industry;international,climate change;sustainability;multidisciplinary research;innovation,The article emphasizes joint efforts and collaborations with various sectors globally.,484
TLV,10.06.20,פרופ' סילביה קוטון זכתה בפרס היוקרתי TOP ISC,https://www.tau.ac.il/news/top-isc,competitive,no,yes,none,awards;research excellence;neurology;dementia,The article emphasizes a prestigious award win highlighting the uniqueness and impact of the research.,381
TLV,08.06.20,פרופ' עודד רכבי נבחר כאחד מבין שמונת החברים החדשים באקדמיה הצעירה הישראלית,https://www.tau.ac.il/news/oded-rechavi-reward,competitive,no,yes,none,recognition;awards;academic excellence;social involvement,The article emphasizes the prestigious selection of researchers and awards received.,129
TLV,08.06.20,פרופ' יוסי עזר זכה בפרס האקדמי ACM Paris Kanellakis Award,https://www.tau.ac.il/news/yossi-azar-reward,competitive,no,yes,none,awards;rankings;computer science,The article discusses both an international award and high academic ranking,227
TLV,07.06.20,פרופ' דרורית נוימן מונתה לדקאנית הסטודנטים,https://www.tau.ac.il/news/dean-drorit-neumann,neutral,no,no,none,academic leadership;student support;organizational changes,No signs of competition or collaboration were found.,393
TLV,07.06.20,"מעל 3,000 מתעניינות ומתעניינים השתתפו ביום הפתוח המקוון של אוניברסיטת תל אביב",https://www.tau.ac.il/news/open-day-summery-6-21,neutral,no,no,none,events;information,No signs of competition or collaboration were found.,112
TLV,06.06.20,קפיצה למים העמוקים,https://www.tau.ac.il/news/stream-pool-adams,mixed,yes,yes,industry;sports;training,The article discusses collaboration with coaches and expert analysis alongside the unique facilities and competitive preparation for the Olympics.,ERR,173
TLV,06.06.20,חברת Google ואוניברסיטת תל אביב השיקו תוכנית למינוף מחקרי AI רב תחומיים לטובת,https://www.tau.ac.il/news/google-tad-2021,cooperative,yes,no,industry,AI;interdisciplinary research;community impact,The article highlights a joint initiative between Google and the university to promote AI research for societal benefit.,426
TLV,06.06.20,אנחנו חלק מהבעיה אבל גם חלק מהפיתרון,https://www.tau.ac.il/news/climate-initiative-2021,cooperative,yes,no,inter-university;industry;international,environment;policy;interdisciplinary research,The article emphasizes joint research efforts and collaboration across various faculties and external partners.,1196
TLV,06.06.20,פרופ' מוטי גולני זכה בפרס יד יצחק בן צבי לחקר ארץ ישראל ויישובה לשנת 2021,https://www.tau.ac.il/news/motti-golani-2021,competitive,no,yes,none,awards;academic achievements;history,The article emphasizes the prestigious award won by Prof. Motti Golani.,311
TLV,06.06.20,סטודנטים בינלאומיים מכל העולם נרשמו לקורס היוקרתי של אוניברסיטת תל אביב,https://www.tau.ac.il/news/public-health-course,mixed,yes,yes,international,public health;online education;covid-19;global collaboration,The article highlights international collaboration and participation in a unique course.,255
TLV,02.06.20,פרופ' מנואל טרכטנברג נבחר לאגודה הכלכלית האמריקאית AEA היוקרתית,https://www.tau.ac.il/news/manuel-trajtenberg-2021,competitive,no,yes,none,academic recognition;economic research;honorary titles,The article emphasizes the prestigious recognition awarded to Professor Trajtenberg by the American Economic Association.,250
TLV,02.06.20,פרופ' ישראל פינקלשטיין נבחר לאקדמיה האמריקאית לאומנויות ומדעים,https://www.tau.ac.il/news/israel-finkelstein-2021,competitive,no,yes,none,archaeology;academic_achievements,The article emphasizes the prestigious recognition awarded to Prof. Finkelstein for his groundbreaking academic achievements.,219
TLV,01.06.20,"כאלף סטודנטיות, סטודנטים ובוגרים השתתפו ביריד התעסוקה הדיגיטלי של אוניברסיטת תל",https://www.tau.ac.il/news/digital-fair-2021,mixed,yes,yes,industry;virtual events;career development,The article highlights both the partnership with companies in organizing the fair and the innovative aspect of the 3D virtual platform.,ERR,231
TLV,"מחקר

25",כותבים מחדש את ספרי הלימוד בביולוגיה,https://www.tau.ac.il/research/copii,competitive,no,yes,none,research;innovation;genetic diseases,The article emphasizes groundbreaking research that leads to new drug developments.,19
TLV,23.05.20,פרופ' מרסלו שטרנברג ופרופ' אהוד גזית זכו בפרס Changjiang מטעם ממשלת,https://www.tau.ac.il/news/changjiang-professorship,mixed,yes,yes,international,awards;collaboration;nanotechnology,The article highlights cooperation with Chinese universities and emphasizes the prestigious award granted.,308
TLV,20.05.20,"פרופ' נוגה קרונפלד-שור עמיתת כבוד של המרכז האקדמי רופין לשנת תשפ""א",https://www.tau.ac.il/news/noga-kronfeld-rupin,competitive,no,yes,none,awards;environmental science;academic contribution;innovation,The article emphasizes the awarding of an honorary degree for outstanding contributions,237
TLV,18.05.20,שומרת אוצרות הטבע,https://www.tau.ac.il/news/tamar-dayan-prize,mixed,yes,yes,inter-university;industry;international,ecology;zoology;education;policy-making;museum,The article highlights both cooperative partnerships and the competitive achievement of a lifetime award.,1088
TLV,13.05.20,"""ריקוד חסידי"", סרט הקיץ של בר כהן, בשורטליסט לפרסי ה-BAFTA סטודנטים",https://www.tau.ac.il/news/her-dance-bafta,competitive,no,yes,none,film;awards;LGBTQ;student competitions,The article emphasizes the film's selection for a prestigious international competition.,245
TLV,13.05.20,מחזקים את קהילת אוניברסיטת תל אביב,https://www.tau.ac.il/news/be-strong-5-2021,neutral,no,no,none,tolerance;community engagement,The announcement emphasizes tolerance and community without signs of competition or collaboration.,145
TLV,12.05.20,חוזרים ללמוד בזום,https://www.tau.ac.il/news/back-to-zoom-5-21,neutral,no,no,none,online learning;security;support,No signs of competition or collaboration were found.,114
TLV,"מחקר

09",משנה מקום משנה צורה,https://www.tau.ac.il/research/tausat1-polymer,competitive,no,yes,none,space;innovation;technology,The article emphasizes the unique and innovative accomplishment of launching a smart material into space.,20
TLV,09.05.20,אוניברסיטת תל אביב בונה אלפי מטרים של גגות סולאריים ברחבי הקמפוס,https://www.tau.ac.il/news/solar-roofs,competitive,no,yes,none;sustainability;green energy,The article emphasizes the university's leadership in adopting solar technology among academic institutions.,ERR,178
TLV,29.04.20,מקדמים את השוויון בקמפוס,https://www.tau.ac.il/news/equal-campus-2021,cooperative,yes,no,none,equality;diversity;administration;policy,The article highlights collaboration and collective goals in promoting campus diversity and equality.,437
TLV,"מחקר

28",המיזם המשולש לאיתור כוכבי הלכת,https://www.tau.ac.il/research/gaia-tess-collaborate,cooperative,yes,no,international,space;technology;collaboration,The article highlights an international project where the university acts as a mediator between major space agencies.,16
TLV,"מגזין

2","אהבה, זה כתוב בדנ""א?",https://www.tau.ac.il/article/the-one,neutral,no,no,none,genetics;relationships;television,The article is informative and explores ideas without focusing on competition or collaboration.,682
TLV,"מחקר

20",הווריאנט הבריטי מדבק ב-45% יותר מהנגיף המקורי,https://www.tau.ac.il/research/bv,neutral,no,no,none,health;research,No signs of competition or collaboration were found.,13
TLV,"מגזין

1",בחזרה לקמפוס,https://www.tau.ac.il/article/back-on-campus-2021,cooperative,yes,no,none,education;campus life;digital learning,The article highlights the collaborative efforts of the university to facilitate both in-person and remote learning.,502
TLV,18.04.20,במת התיאטרון שלנו נפתחת מחדש,https://www.tau.ac.il/news/theatre-4-21,cooperative,yes,no,international,performance;collaboration;education,The article highlights a collaboration with the Italian Cultural Institute in Tel Aviv.,469
TLV,18.04.20,"הסרט ""נעורים"" בדרך למוסקבה",https://www.tau.ac.il/news/neurim-moscow-2021,competitive,no,yes,none,film;awards;festivals;student projects,The article emphasizes the film's acceptance into prestigious international film festivals,219
TLV,11.04.20,יום העטלף ואף מילה על קורונה,https://www.tau.ac.il/news/bat-day-2021,cooperative,yes,no,inter-university;civic engagement;wildlife conservation;public awareness,The article highlights collaboration between Tel Aviv University and nature organizations for a public awareness initiative.,ERR,290
TLV,"מגזין

0",ממעמקים קראתי אלייך,https://www.tau.ac.il/article/hemiastrella-verai,cooperative,yes,no,none,research;marine biology;family tribute;memorial,The article emphasizes collaboration with international sponge experts and joint efforts in research.,477
TLV,05.04.20,אנטישמיות בעידן הקורונה: ירידה באלימות הפיזית (בגלל הסגר) לצד החמרה באנטישמיות,https://www.tau.ac.il/news/kantor-center-4-2021,mixed,yes,yes,inter-university,antisemitism;covid-19;international report;social media,The article discusses both international collaboration for data gathering and competition-like accusations against Jews related to COVID-19.,713
TLV,"מחקר

04",מה אכלו אבותינו בתקופת האבן? בעיקר בשר,https://www.tau.ac.il/research/carnivores,competitive,no,yes,none,research;innovation;archaeology,The article emphasizes the unique achievement in reconstructing ancient human diets.,13
TLV,"מגזין

2",בראש נקי,https://www.tau.ac.il/article/cleaning-2021,cooperative,yes,no,none,environmental;student_initiative;community_engagement,The article highlights a student-led initiative for a collaborative cleanup effort.,35
TLV,21.03.20,לראשונה: חוקרת ישראלית זכתה בפרס רוזנברג,https://www.tau.ac.il/news/herzig-rosenberg-prize-2021,competitive,no,yes,none,history;Judaic studies;awards,The article emphasizes the prestigious award won by Professor Herzig,310
TLV,18.03.20,אוניברסיטת דובאי מגיעה לאוניברסיטת תל אביב לשבוע של פעילויות משותפות,https://www.tau.ac.il/news/ud-tau-week,cooperative,yes,no,international,virtual activities;student relationships;academic exchange,The article emphasizes a joint event and ongoing collaboration between Tel Aviv University and the University of Dubai.,515
TLV,17.03.20,פרופ' משה פיליפ זכה בפרס מפעל חיים של החברה האירופאית לאנדוקרינולוגיה,https://www.tau.ac.il/news/moshe-philip-prize,competitive,no,yes,none,awards;endocrinology;innovation;research,The article emphasizes the prestigious award received by the professor for outstanding contributions.,209
TLV,16.03.20,פרופ' צבי גליל דורג במקום ה-7 העולמי בדירוג המדענים המשפיעים בתחום מדעי,https://www.tau.ac.il/news/tzvi-galil-21,competitive,no,yes,none,rankings;computer science;online education,The article highlights Prof. Galil's high ranking in a prestigious global list.,228
TLV,16.03.20,פרופ' טובי פנסטר התקבלה לאקדמיה האירופאית Academia Europaea וזכתה למענק,https://www.tau.ac.il/news/tovi-fenster-21,mixed,yes,yes,inter-university;international,grants;recognition;urban planning;community engagement,The article emphasizes Prof. Fenster's achievements including a prestigious grant and her acceptance into the Academia Europaea.,319
TLV,16.03.20,"לראשונה בעולם: תוכנית לימודים בין-לאומית לפוליטיקה, סייבר וממשל",https://www.tau.ac.il/news/cyber-politics-2021,competitive,no,yes,none,international programs;cyber studies;innovation,The article emphasizes the uniqueness of the program and its competitive edge over top global universities.,375
TLV,16.03.20,"ד""ר משה יגור זכה בפרס היימן על עבודתו פורצת הדרך בהיסטוריה יהודית",https://www.tau.ac.il/news/moshe-yagur-heiman,competitive,no,yes,none,awards;Jewish history;research excellence,The article highlights the award for groundbreaking doctoral research,251
TLV,16.03.20,פרופ' כרמית כץ מונתה למנהלת תחום המחקר של מכון חרוב,https://www.tau.ac.il/news/carmit-katz-haruv,cooperative,yes,no,international;social work;child protection,The article highlights collaboration with leading organizations worldwide to protect children from abuse.,ERR,348
